750149,18-Feb,3.1,2,8.12,7,2,SK Telecom T1,36.71666667,0,1,0,8.986233333,1,8.527516667,1,1,17.2574,3230,3065,165,4683,4764,-81,4026,3500,526,62,59,3,93,87,6
750149,18-Feb,3.1,2,8.12,8,2,SK Telecom T1,36.71666667,1,0,0,8.986233333,0,8.527516667,1,1,17.2574,3775,3358,417,5931,5287,644,4874,4889,-15,95,95,0,151,135,16
750149,18-Feb,3.1,2,8.12,9,2,SK Telecom T1,36.71666667,0,0,0,8.986233333,0,8.527516667,1,1,17.2574,3126,3564,-438,4831,5487,-656,3694,3355,339,82,92,-10,134,135,-1
750149,18-Feb,3.1,2,8.12,10,2,SK Telecom T1,36.71666667,0,1,0,8.986233333,0,8.527516667,1,1,17.2574,2051,2086,-35,3251,3255,-4,2326,2722,-396,12,18,-6,18,26,-8
750149,18-Feb,3.1,2,8.12,200,2,SK Telecom T1,36.71666667,1,1,0,8.986233333,1,8.527516667,1,1,17.2574,15471,15317,154,23457,24556,-1099,19685,19194,491,339,350,-11,526,518,8
750151,18-Feb,3.1,3,8.12,1,1,SK Telecom T1,35.43333333,0,0,0,8.684033333,0,11.8959,1,1,15.53578333,3469,3223,246,5640,5095,545,4923,4294,629,95,71,24,150,117,33
750151,18-Feb,3.1,3,8.12,2,1,SK Telecom T1,35.43333333,0,1,0,8.684033333,1,11.8959,1,1,15.53578333,3065,3140,-75,5067,4895,172,3283,3370,-87,54,58,-4,90,89,1
750151,18-Feb,3.1,3,8.12,3,1,SK Telecom T1,35.43333333,0,1,0,8.684033333,0,11.8959,1,1,15.53578333,3252,3070,182,5087,4621,466,4480,4436,44,77,80,-3,131,125,6
750151,18-Feb,3.1,3,8.12,4,1,SK Telecom T1,35.43333333,0,0,0,8.684033333,0,11.8959,1,1,15.53578333,3119,3458,-339,5071,5521,-450,3825,3480,345,80,93,-13,137,155,-18
750151,18-Feb,3.1,3,8.12,5,1,SK Telecom T1,35.43333333,1,0,0,8.684033333,0,11.8959,1,1,15.53578333,2374,1995,379,4288,3029,1259,2219,2561,-342,12,15,-3,28,26,2
750151,18-Feb,3.1,3,8.12,100,1,SK Telecom T1,35.43333333,1,1,0,8.684033333,1,11.8959,1,1,15.53578333,15279,14886,393,25153,23161,1992,18730,18141,589,318,317,1,536,512,24
740505,18-Feb,3.3,1,8.12,6,2,SK Telecom T1,32.3,0,0,0,3.291833333,0,13.55538333,1,0,15.17408333,2927,3188,-261,5103,5061,42,4079,4214,-135,63,83,-20,115,139,-24
740505,18-Feb,3.3,1,8.12,7,2,SK Telecom T1,32.3,0,0,0,3.291833333,0,13.55538333,1,0,15.17408333,2812,1992,820,4228,3016,1212,3300,2385,915,43,2,41,61,4,57
740505,18-Feb,3.3,1,8.12,8,2,SK Telecom T1,32.3,0,0,0,3.291833333,0,13.55538333,1,0,15.17408333,3449,4088,-639,6065,6482,-417,4968,5261,-293,96,118,-22,157,184,-27
740505,18-Feb,3.3,1,8.12,9,2,SK Telecom T1,32.3,0,0,0,3.291833333,0,13.55538333,1,0,15.17408333,3104,3503,-399,4897,5418,-521,3256,3599,-343,79,84,-5,133,130,3
740505,18-Feb,3.3,1,8.12,10,2,SK Telecom T1,32.3,0,0,1,3.291833333,0,13.55538333,1,0,15.17408333,2082,2030,52,3106,3472,-366,2815,2514,301,15,10,5,28,21,7
740505,18-Feb,3.3,1,8.12,200,2,SK Telecom T1,32.3,0,0,1,3.291833333,0,13.55538333,1,0,15.17408333,14374,14801,-427,23399,23449,-50,18418,17973,445,296,297,-1,494,478,16
740542,18-Feb,3.3,2,8.12,1,1,SK Telecom T1,37.71666667,1,0,0,3.756816667,0,10.47676667,0,0,13.89575,4539,2474,2065,6256,4947,1309,4835,3522,1313,88,49,39,132,89,43
740542,18-Feb,3.3,2,8.12,2,1,SK Telecom T1,37.71666667,0,1,0,3.756816667,1,10.47676667,0,0,13.89575,3035,3603,-568,4414,5798,-1384,2614,3731,-1117,44,58,-14,68,86,-18
740542,18-Feb,3.3,2,8.12,3,1,SK Telecom T1,37.71666667,0,0,0,3.756816667,0,10.47676667,0,0,13.89575,3454,3128,326,5453,5208,245,4474,4298,176,73,78,-5,130,126,4
740542,18-Feb,3.3,2,8.12,4,1,SK Telecom T1,37.71666667,0,0,0,3.756816667,0,10.47676667,0,0,13.89575,3327,3449,-122,5154,5258,-104,3253,3120,133,80,84,-4,128,137,-9
740542,18-Feb,3.3,2,8.12,5,1,SK Telecom T1,37.71666667,0,0,0,3.756816667,0,10.47676667,0,0,13.89575,2029,1976,53,3072,3284,-212,2778,2947,-169,14,18,-4,24,31,-7
740542,18-Feb,3.3,2,8.12,100,1,SK Telecom T1,37.71666667,1,1,0,3.756816667,1,10.47676667,0,0,13.89575,16384,14630,1754,24349,24495,-146,17954,17618,336,299,287,12,482,469,13
750713,18-Feb,3.5,1,8.12,6,2,SK Telecom T1,34.43333333,0,0,0,5.530533333,0,14.55858333,0,0,13.55338333,2710,3624,-914,4210,6130,-1920,4047,4976,-929,58,90,-32,101,144,-43
750713,18-Feb,3.5,1,8.12,7,2,SK Telecom T1,34.43333333,0,1,0,5.530533333,1,14.55858333,0,0,13.55338333,3174,3161,13,5453,4632,821,3646,3597,49,59,65,-6,97,91,6
750713,18-Feb,3.5,1,8.12,8,2,SK Telecom T1,34.43333333,0,1,0,5.530533333,0,14.55858333,0,0,13.55338333,3202,3148,54,4998,4914,84,4429,4811,-382,79,84,-5,135,128,7
750713,18-Feb,3.5,1,8.12,9,2,SK Telecom T1,34.43333333,1,0,0,5.530533333,0,14.55858333,0,0,13.55338333,3400,3238,162,5232,4981,251,3055,3055,0,73,86,-13,127,135,-8
750713,18-Feb,3.5,1,8.12,10,2,SK Telecom T1,34.43333333,0,1,0,5.530533333,0,14.55858333,0,0,13.55338333,2073,2097,-24,3266,3569,-303,2360,3026,-666,11,16,-5,17,27,-10
750713,18-Feb,3.5,1,8.12,200,2,SK Telecom T1,34.43333333,1,1,0,5.530533333,1,14.55858333,0,0,13.55338333,14559,15268,-709,23159,24226,-1067,17537,19465,-1928,280,341,-61,477,525,-48
750727,18-Feb,3.5,2,8.12,1,1,SK Telecom T1,39.9,0,0,0,8.343183333,0,8.005033333,,1,20.85135,3324,3189,135,5272,5065,207,4687,4103,584,87,72,15,152,130,22
750727,18-Feb,3.5,2,8.12,2,1,SK Telecom T1,39.9,0,1,0,8.343183333,1,8.005033333,,1,20.85135,3147,2939,208,4477,4929,-452,3611,3302,309,63,51,12,93,75,18
750727,18-Feb,3.5,2,8.12,3,1,SK Telecom T1,39.9,0,1,0,8.343183333,0,8.005033333,,1,20.85135,3154,3156,-2,4858,5603,-745,4323,4456,-133,76,77,-1,128,140,-12
750727,18-Feb,3.5,2,8.12,4,1,SK Telecom T1,39.9,1,0,0,8.343183333,0,8.005033333,,1,20.85135,3496,3083,413,5523,4826,697,3456,2803,653,74,75,-1,127,130,-3
750727,18-Feb,3.5,2,8.12,5,1,SK Telecom T1,39.9,0,1,0,8.343183333,0,8.005033333,,1,20.85135,2387,2306,81,3622,3760,-138,2349,2725,-376,14,17,-3,25,28,-3
750727,18-Feb,3.5,2,8.12,100,1,SK Telecom T1,39.9,1,1,0,8.343183333,1,8.005033333,,1,20.85135,15508,14673,835,23752,24183,-431,18426,17389,1037,314,292,22,525,503,22
770790,18-Feb,4.3,1,8.13,6,2,SK Telecom T1,33.1,0,0,1,5.515066667,0,5.265266667,0,0,14.39356667,3318,3499,-181,5061,5903,-842,4728,4639,89,90,79,11,132,125,7
770790,18-Feb,4.3,1,8.13,7,2,SK Telecom T1,33.1,0,0,0,5.515066667,1,5.265266667,0,0,14.39356667,2892,2989,-97,4079,4738,-659,3260,3271,-11,54,51,3,79,75,4
770790,18-Feb,4.3,1,8.13,8,2,SK Telecom T1,33.1,0,0,0,5.515066667,0,5.265266667,0,0,14.39356667,3562,3323,239,5487,5742,-255,5130,4584,546,101,92,9,161,126,35
770790,18-Feb,4.3,1,8.13,9,2,SK Telecom T1,33.1,0,0,0,5.515066667,0,5.265266667,0,0,14.39356667,3508,3360,148,5625,5820,-195,4032,3481,551,99,95,4,170,161,9
770790,18-Feb,4.3,1,8.13,10,2,SK Telecom T1,33.1,0,0,0,5.515066667,0,5.265266667,0,0,14.39356667,2123,2213,-90,3287,3571,-284,2905,2901,4,21,5,16,37,9,28
770790,18-Feb,4.3,1,8.13,200,2,SK Telecom T1,33.1,0,0,1,5.515066667,1,5.265266667,0,0,14.39356667,15403,15384,19,23539,25774,-2235,20055,18876,1179,365,322,43,579,496,83
770800,18-Feb,4.3,2,8.13,1,1,SK Telecom T1,31.16666667,0,1,0,8.043116667,0,10.13015,0,0,14.3595,2998,2993,5,4356,5655,-1299,4434,4316,118,72,72,0,112,125,-13
770800,18-Feb,4.3,2,8.13,2,1,SK Telecom T1,31.16666667,0,0,0,8.043116667,0,10.13015,0,0,14.3595,2907,2945,-38,4125,4438,-313,3200,3449,-249,56,56,0,79,85,-6
770800,18-Feb,4.3,2,8.13,3,1,SK Telecom T1,31.16666667,1,0,0,8.043116667,0,10.13015,0,0,14.3595,3707,3678,29,5683,5728,-45,4688,5726,-1038,89,102,-13,152,156,-4
770800,18-Feb,4.3,2,8.13,4,1,SK Telecom T1,31.16666667,0,1,0,8.043116667,0,10.13015,0,0,14.3595,3308,3642,-334,5150,5761,-611,3082,3695,-613,87,95,-8,145,145,0
770800,18-Feb,4.3,2,8.13,5,1,SK Telecom T1,31.16666667,0,1,0,8.043116667,0,10.13015,0,0,14.3595,2199,2108,91,3038,3318,-280,3057,2416,641,18,3,15,24,16,8
770800,18-Feb,4.3,2,8.13,100,1,SK Telecom T1,31.16666667,1,1,0,8.043116667,0,10.13015,0,0,14.3595,15119,15366,-247,22352,24900,-2548,18461,19602,-1141,322,328,-6,512,527,-15
770804,18-Feb,4.3,3,8.13,6,2,SK Telecom T1,31.48333333,1,0,0,3.815366667,0,10.15088333,1,0,12.18803333,3768,3131,637,5190,4891,299,4596,4430,166,94,82,12,133,111,22
770804,18-Feb,4.3,3,8.13,7,2,SK Telecom T1,31.48333333,0,1,0,3.815366667,1,10.15088333,1,0,12.18803333,3211,2771,440,4546,4751,-205,3251,3080,171,41,48,-7,69,79,-10
770804,18-Feb,4.3,3,8.13,8,2,SK Telecom T1,31.48333333,0,0,0,3.815366667,0,10.15088333,1,0,12.18803333,3080,3140,-60,5039,5553,-514,4391,4562,-171,71,81,-10,131,130,1
